id;category;title;Заголовок;"Meta keywords";"Meta description";price;"Старая цена";sku;Наличие;"Бесплатная доставка";video;Акция;Новинка;Актуально;"Хит продаж";"Это популярно";url_old;brand
3164;Мобайлы;"Мобайл Fisher Price Первые друзья";"Мобайл Fisher Price Первые друзья цена, купить, отзывы.";"Мобайл Fisher Price Первые друзья купить в Днепропетровске, цена, описание, фото. Мобайл Fisher Price Первые друзья обзоры, статьи, Babysmile.";"Мобайл Fisher Price Первые друзья - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";465;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/mobajly-mobili/mobayl-fisher-price-pervie-druzya-3164;"Fisher Price"
1215;Мобайлы;"Мобайл Fisher Price Сон бабочки";"Мобайл Fisher Price Сон бабочки цена, купить, отзывы.";"Мобайл Fisher Price Сон бабочки купить в Днепропетровске, цена, описание, фото. Мобайл Fisher Price Сон бабочки обзоры, статьи, Babysmile.";"Мобайл Fisher Price Сон бабочки - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";990;0;C0108;1;1;http://www.youtube.com/embed/lRlnGxgTWao;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/mobajly-mobili/mobayl-fisher-price-son-babochki-1215;"Fisher Price"
1276;Мобайлы;"Мобайл K's Kids  Иван";"Мобайл K's Kids  Иван цена, купить, отзывы.";"Мобайл K's Kids  Иван купить в Днепропетровске, цена, описание, фото. Мобайл K's Kids  Иван обзоры, статьи, Babysmile.";"Мобайл K's Kids  Иван - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";350;510;10522;0;1;;1;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/mobajly-mobili/mobayl-k-s-kids--ivan-1276;"K's Kids"
1277;Мобайлы;"Мобайл K's Kids Джулия";"Мобайл K's Kids Джулия цена, купить, отзывы.";"Мобайл K's Kids Джулия купить в Днепропетровске, цена, описание, фото. Мобайл K's Kids Джулия обзоры, статьи, Babysmile.";"Мобайл K's Kids Джулия - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";400;0;10523;0;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/mobajly-mobili/mobayl-k-s-kids-dguliya-1277;"K's Kids"
1279;Мобайлы;"Мобайл K's Kids Ми-Ми";"Мобайл K's Kids Ми-Ми цена, купить, отзывы.";"Мобайл K's Kids Ми-Ми купить в Днепропетровске, цена, описание, фото. Мобайл K's Kids Ми-Ми обзоры, статьи, Babysmile.";"Мобайл K's Kids Ми-Ми - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";400;0;10525;0;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/mobajly-mobili/mobayl-k-s-kids-mi-mi-1279;"K's Kids"
11321;Мобайлы;"Мобиль музыкальный светящийся с пультом ДУ";"Мобиль музыкальный светящийся с пультом ДУ цена, купить, отзывы.";"Мобиль музыкальный светящийся с пультом ДУ купить в Днепропетровске, цена, описание, фото. Мобиль музыкальный светящийся с пультом ДУ обзоры, статьи, Babysmile.";"Мобиль музыкальный светящийся с пультом ДУ - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";545;0;;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/mobajly-mobili/mobil-muzikalniy-svetyashchiysya-s-pultom-du-11321;"B kids"
3738;Мобайлы;"Музыкальный мобайл  Пчелки K's Kids";"Музыкальный мобайл  Пчелки K's Kids цена, купить, отзывы.";"Музыкальный мобайл  Пчелки K's Kids купить в Днепропетровске, цена, описание, фото. Музыкальный мобайл  Пчелки K's Kids обзоры, статьи, Babysmile.";"Музыкальный мобайл  Пчелки K's Kids - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";325;0;10322;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/mobajly-mobili/muzikalniy-mobayl--pchelki-k-s-kids-3738;"K's Kids"
12047;Мобайлы;"Музыкальный мобайл Biba Toys  Счастливые мишки";"Музыкальный мобайл Biba Toys  Счастливые мишки цена, купить, отзывы.";"Музыкальный мобайл Biba Toys  Счастливые мишки купить в Днепропетровске, цена, описание, фото. Музыкальный мобайл Biba Toys  Счастливые мишки обзоры, статьи, Babysmile.";"Музыкальный мобайл Biba Toys  Счастливые мишки - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";205;0;038BM;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/mobajly-mobili/muzikalniy-mobayl-biba-toys--schastlivie-mishki-12047;"Biba Toys"
12054;Мобайлы;"Музыкальный мобайл Biba Toys Весення лужайка";"Музыкальный мобайл Biba Toys Весення лужайка цена, купить, отзывы.";"Музыкальный мобайл Biba Toys Весення лужайка купить в Днепропетровске, цена, описание, фото. Музыкальный мобайл Biba Toys Весення лужайка обзоры, статьи, Babysmile.";"Музыкальный мобайл Biba Toys Весення лужайка - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";445;0;950JF;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/mobajly-mobili/muzikalniy-mobayl-biba-toys-vesennya-lugayka-12054;"Biba Toys"
12051;Мобайлы;"Музыкальный мобайл Biba Toys Водный мир";"Музыкальный мобайл Biba Toys Водный мир цена, купить, отзывы.";"Музыкальный мобайл Biba Toys Водный мир купить в Днепропетровске, цена, описание, фото. Музыкальный мобайл Biba Toys Водный мир обзоры, статьи, Babysmile.";"Музыкальный мобайл Biba Toys Водный мир - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";180;0;072BM;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/mobajly-mobili/muzikalniy-mobayl-biba-toys-vodniy-mir-12051;"Biba Toys"
12050;Мобайлы;"Музыкальный мобайл Biba Toys Пальмовое дерево";"Музыкальный мобайл Biba Toys Пальмовое дерево цена, купить, отзывы.";"Музыкальный мобайл Biba Toys Пальмовое дерево купить в Днепропетровске, цена, описание, фото. Музыкальный мобайл Biba Toys Пальмовое дерево обзоры, статьи, Babysmile.";"Музыкальный мобайл Biba Toys Пальмовое дерево - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";395;0;067JF;1;1;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/mobajly-mobili/muzikalniy-mobayl-biba-toys-palmovoe-derevo-12050;"Biba Toys"
12049;Мобайлы;"Музыкальный мобайл Biba Toys Райские птички";"Музыкальный мобайл Biba Toys Райские птички цена, купить, отзывы.";"Музыкальный мобайл Biba Toys Райские птички купить в Днепропетровске, цена, описание, фото. Музыкальный мобайл Biba Toys Райские птички обзоры, статьи, Babysmile.";"Музыкальный мобайл Biba Toys Райские птички - Характеристики. Отзывы. Лучшая цена. Тел: (056)788-23-83 Бесплатная доставка, Babysmile, Украина, Днепропетровск";190;0;030GD;1;0;;0;0;0;0;0;http://bbsmile.com.ua/catalog/igrushki-dlja-malyshej/mobajly-mobili/muzikalniy-mobayl-biba-toys-rayskie-ptichki-12049;"Biba Toys"
